epoch,loss,sameAs_train_hits@1,sameAs_train_hits@10,sameAs_train_MR,sameAs_train_MRR,sameAs_train_precision,sameAs_train_recall,sameAs_train_f1
27,0.09835186451673508,0.552558109164238,0.9999999850988388,0.8297760486602783,1.283930576112605,1.0,1.0,1.0
28,0.10371568724513054,0.555896021425724,0.9999999850988388,0.7683260925114155,1.850087936380074,1.0,1.0,1.0
29,0.09608586821705103,0.5229119434952736,1.0,0.7606009244918823,1.4721590591273634,1.0,1.0,1.0
30,0.07861226089298726,0.5989473611116409,0.9999999850988388,0.6042576134204865,1.701418157879061,1.0,1.0,1.0
31,0.08177576065063477,0.6965195298194885,1.0,0.5079476177692414,1.5211520446855231,0.9946236559139785,0.9945652173913043,0.9945650568601389
32,0.07837289571762085,0.5812338590621948,1.0,0.6958979368209839,1.5199804931768182,1.0,1.0,1.0
33,0.10169983357191086,0.59147909283638,0.9999999850988388,0.6258428543806076,1.6335875847576604,1.0,1.0,1.0
34,0.10201697051525116,0.729034674167633,1.0,0.4627622485160828,2.100783339548466,0.9972972972972973,0.9972826086956521,0.997282588629701
35,0.10158695429563522,0.5269982293248177,0.9999999701976776,0.802760124206543,1.2849186939847803,0.9972972972972973,0.9972826086956521,0.997282588629701
36,0.1253788985311985,0.6306041181087494,0.9999999701976776,0.5255048424005508,1.918019475464638,0.9919786096256684,0.9918478260869565,0.991847284274268
37,0.13338567242026328,0.44205422699451447,1.0,0.9129791408777237,1.1227345940002462,0.9972972972972973,0.9972826086956521,0.997282588629701
38,0.11451942138373852,0.5577722638845444,1.0,0.7669922858476639,1.3454545209905526,1.0,1.0,1.0
39,0.08643959872424603,0.6603886246681213,0.9999999761581421,0.5112896084785461,1.475568211086502,1.0,1.0,1.0
40,0.08771245926618576,0.5943913161754608,0.9932432323694229,0.7169478684663773,1.4454659303294797,0.9972972972972973,0.9972826086956521,0.997282588629701
41,0.0993460139259696,0.6168189495801926,1.0,0.6009426936507225,1.7618686706166158,0.9972972972972973,0.9972826086956521,0.997282588629701
42,0.1067918373271823,0.6172594577074051,0.9944444447755814,0.5645073726773262,1.8255307649086547,0.9918623541574361,0.9918478260869565,0.991847765889103
43,0.11556642353534699,0.6260708272457123,1.0,0.5111378282308578,2.089273872152553,1.0,1.0,1.0
44,0.08525974079966545,0.6801379173994064,1.0,0.4921981990337372,2.1432347136395298,0.9946236559139785,0.9945652173913043,0.9945650568601389
45,0.0789917808957398,0.6834975928068161,1.0,0.4183257594704628,2.464772705426763,0.9972972972972973,0.9972826086956521,0.997282588629701
46,0.2531064048409462,0.6851147413253784,1.0,0.42865339294075966,2.7313301153933525,1.0,1.0,1.0
47,0.06885063499212266,0.6974900960922241,1.0,0.4516150802373886,2.578661571972256,1.0,1.0,1.0
48,0.0912147095426917,0.6715307980775833,1.0,0.4721173122525215,2.2421296207678107,1.0,1.0,1.0
49,0.08645911430940031,0.6854461431503296,0.9999999880790711,0.582505738735199,1.3221428300157505,0.9816753926701571,0.9809782608695652,0.9809713758079408
50,0.13710436522960662,0.628012090921402,0.9999999850988388,0.5670372694730759,1.8960306966302944,0.9972972972972973,0.9972826086956521,0.997282588629701
51,0.09609386883676052,0.6806442141532898,0.9999999850988388,0.5149721950292587,1.9932669087455284,0.9893617021276595,0.9891304347826086,0.989129150419473
52,0.10448445603251458,0.699553593993187,1.0,0.4156249985098839,2.5360750310882185,1.0,1.0,1.0
53,0.13416883051395417,0.5174368917942047,0.9939024299383163,1.0061895996332169,1.0087300606596663,0.9946236559139785,0.9945652173913043,0.9945650568601389
54,0.1096521943807602,0.6708838492631912,1.0,0.4957323297858238,2.1522646363810547,0.9972972972972973,0.9972826086956521,0.997282588629701
55,0.17496970780193805,0.6492725014686584,1.0,0.5148478895425797,2.0050133394277503,0.9972972972972973,0.9972826086956521,0.997282588629701
56,0.09971826355904341,0.7104128003120422,0.9999999850988388,0.422993965446949,2.7731018980495667,1.0,1.0,1.0
57,0.08145479671657085,0.6595248579978943,1.0,0.449531726539135,2.23759817233457,1.0,1.0,1.0
58,0.09719959869980813,0.6728544384241104,0.9999999850988388,0.49459199607372284,2.0597487788087627,0.9946236559139785,0.9945652173913043,0.9945650568601389
59,0.08008388467133046,0.5910322368144989,1.0,0.6179034411907196,1.656352527451771,1.0,1.0,1.0
60,0.08827392496168614,0.632631316781044,1.0,0.4843709170818329,2.095031166682971,1.0,1.0,1.0
61,0.13488178849220275,0.7318448781967163,0.9911111116409301,0.8556604027748108,1.3412225428266802,1.0,1.0,1.0
62,0.10028458628803491,0.6984595060348511,0.9834016263484955,1.60900117456913,1.843872413372543,1.0,1.0,1.0
63,0.14068033844232558,0.6998170763254166,0.9999999701976776,0.5108950361609459,2.1230158321747163,1.0,1.0,1.0
64,0.09295445159077645,0.6358141452074051,1.0,0.4984432980418205,2.073465479360699,1.0,1.0,1.0
65,0.09532259665429592,0.5578527674078941,0.9999999701976776,0.7324059009552002,1.3742711819814755,0.9919786096256684,0.9918478260869565,0.991847284274268
66,0.10786335319280624,0.5460649207234383,0.9999999850988388,0.6284635961055756,1.6547385305609044,1.0,1.0,1.0
67,0.10212101191282272,0.7006577551364899,1.0,0.4155897870659828,2.4279273464069244,0.9972972972972973,0.9972826086956521,0.997282588629701
68,0.1293324012309313,0.5778351500630379,1.0,0.640326090157032,1.6765873002188283,0.9919786096256684,0.9918478260869565,0.991847284274268
69,0.12898904718458654,0.6091697961091995,0.9999999850988388,0.564298003911972,1.7914393707905107,1.0,1.0,1.0
70,0.09209687858819962,0.5696597695350647,1.0,0.6608820855617523,1.5602659210254,1.0,1.0,1.0
71,0.11858452083542943,0.6221249401569366,0.9834401607513428,1.409989669919014,1.0252101185206262,0.9742268041237113,0.9728260869565217,0.9728060063255594
72,0.10530103286728262,0.69829261302948,1.0,0.454291895031929,2.3468193874601817,1.0,1.0,1.0
73,0.07881289310753345,0.7486700266599655,1.0,0.319752249866724,3.2636327659994495,0.9972972972972973,0.9972826086956521,0.997282588629701
74,0.07975326552987098,0.7942866683006287,1.0,0.27946773916482925,3.722618999553853,1.0,1.0,1.0
75,0.1314382329583168,0.7135382890701294,0.9999999850988388,0.40585196763277054,2.4910714103916316,1.0,1.0,1.0
76,0.10253292331472039,0.6950640231370926,0.9858490526676178,0.6324966177344322,2.187179490730882,0.9972972972972973,0.9972826086956521,0.997282588629701
77,0.10945804566144943,0.7409693747758865,0.9949999898672104,0.47795918956398964,2.810625114849856,0.9867724867724867,0.9864130434782609,0.9864105347897695
78,0.08277945220470428,0.7279092669487,1.0,0.3337625414133072,3.21918699697538,1.0,1.0,1.0
79,0.10699026389047503,0.7785625457763672,0.9999999880790711,0.31517481803894043,2.4083101651875576,0.9946236559139785,0.9945652173913043,0.9945650568601389
80,0.09458047784864902,0.669318750500679,0.9999999850988388,0.48436491936445236,2.156337714699227,1.0,1.0,1.0
81,0.09314139354974031,0.6345805078744888,1.0,0.5187074989080429,2.0092029075000295,0.9972972972972973,0.9972826086956521,0.997282588629701
82,0.11245407909154892,0.7286470770835877,1.0,0.37182353138923646,1.9239090818445437,1.0,1.0,1.0
83,0.10140042901039123,0.7218491435050964,0.9999999850988388,0.43661515414714813,2.344277190210703,0.9893617021276595,0.9891304347826086,0.989129150419473
84,0.201656012237072,0.7818215727806092,0.9999999761581421,0.3465412676334381,2.162589569878007,0.9972972972972973,0.9972826086956521,0.997282588629701
85,0.1178558498620987,0.7147696763277054,0.9952830225229263,0.7449117302894592,2.0763431631835343,0.9867724867724867,0.9864130434782609,0.9864105347897695
86,0.14022985426709056,0.7256755977869034,0.9999999850988388,0.38858986645936966,2.792604133975933,0.9972972972972973,0.9972826086956521,0.997282588629701
87,0.10228452812880277,0.7521234035491944,0.9999999880790711,0.3844302952289581,1.9188377824984761,1.0,1.0,1.0
88,0.08064713329076767,0.6602504551410675,0.9940476268529892,0.4846552312374115,2.164390639432399,1.0,1.0,1.0
89,0.11693428009748459,0.7129210978746414,0.9947916567325592,0.9239348322153091,1.8479714590269463,1.0,1.0,1.0
90,0.13156775198876858,0.7147121876478195,0.9999999850988388,0.4343857318162918,2.8276037561451273,0.9972972972972973,0.9972826086956521,0.997282588629701
91,0.10272982157766819,0.7066914737224579,1.0,0.3739023990929127,3.0073051599782756,1.0,1.0,1.0
92,0.09340813700109721,0.6951856464147568,0.9999999850988388,0.4723443388938904,2.139433511111865,1.0,1.0,1.0
93,0.08837640434503555,0.6796787530183792,0.9999999850988388,0.40746835619211197,2.467609162938526,0.9946236559139785,0.9945652173913043,0.9945650568601389
94,0.07891230136156083,0.6486607193946838,1.0,0.4663194417953491,2.1675000048063704,1.0,1.0,1.0
95,0.0773250937461853,0.6376136839389801,0.9999999850988388,0.48885582387447357,2.088135248878044,0.9946236559139785,0.9945652173913043,0.9945650568601389
96,0.16991521269083024,0.6525210291147232,0.9999999850988388,0.4146762415766716,2.539467292847542,1.0,1.0,1.0
97,0.09600621461868286,0.7609077334403992,0.9999999880790711,0.3519872725009918,2.063147582781467,1.0,1.0,1.0
98,0.10276206433773041,0.7822308391332626,1.0,0.31446073576807976,5.250150804613963,0.9972972972972973,0.9972826086956521,0.997282588629701
99,0.10067723095417022,0.7547777771949769,1.0,0.321444445848465,2.244624376761908,0.9946236559139785,0.9945652173913043,0.9945650568601389
